CustomerID,Age,HomeOwner,ResidenceLength,DwellingType,Gender,Marital,HouseholdSize,ChildPresent,Child0.5,Child6.12,Child13.18,Income,Occupation,HomeValue,MagazineStatus,PaidDirectMailOrders,YearsSinceLastOrder,TotalAmountPaid,PoundsPerIssue,TotalPaidOrders,MonthsSinceLastPayment,LastPaymentType,UnpaidMagazines,PaidCashMagazines,PaidReinstateMagazines,PaidCreditMagazines,ActiveSubscriptions,ExpiredSubscriptions,RequestedCancellations,NoPayCancellations,PaidComplaints,GiftDonor,NumberGiftDonations,MonthsSince1stOrder,MonthsSinceLastOrder,MonthsSinceExpire,Renewal
40659,62,0,1,M,F,S,1,U,45,25,25,12000,M,2,O,0,7,0.0,0.74,0,112,A,0,1,0,0,0,2,0,0,0,N,0,123,123,109,No
1756,20,70,1,S,U,M,3,Y,25,25,100,56000,U,6,O,0,7,38.0,0.92,2,63,A,0,2,0,0,0,2,0,0,0,N,0,63,63,39,No
37312,52,100,7,M,M,S,3,Y,0,0,0,15000,B,3,E,0,3,174.0,2.68,4,32,A,0,3,0,0,0,3,0,0,0,N,0,39,32,3,No
36465,51,100,5,S,F,M,3,Y,100,75,75,500000,U,9,E,0,5,22.0,0.92,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,24,No
31382,35,100,5,S,F,M,3,Y,65,100,100,175000,M,8,O,0,9,26.0,0.52,2,91,F,0,1,0,1,0,3,0,0,0,N,0,107,107,82,No
26085,36,100,4,M,F,M,3,Y,100,65,65,107000,H,5,E,0,0,115.97,1.0,7,3,A,0,3,0,0,0,4,0,0,0,Y,1,150,43,23,No
11306,66,100,13,S,F,S,1,Y,45,0,100,36000,W,3,A,3,1,187.86,1.18,9,21,I,1,2,0,2,1,3,0,1,0,N,0,258,75,29,No
7815,55,100,14,S,F,M,3,Y,45,45,45,132000,W,6,C,2,9,31.94,0.34,2,70,1,2,0,0,2,0,2,2,0,0,N,0,72,72,36,No
33282,51,100,9,S,F,S,1,N,0,0,45,32000,R,4,E,0,0,0.0,0.0,1,7,F,1,1,0,0,0,1,0,1,0,N,0,7,7,5,No
29242,60,100,1,S,F,M,5,Y,100,0,0,112500,U,2,O,0,6,33.0,1.58,2,120,A,0,1,0,0,0,1,0,0,0,N,0,136,120,107,No
2184,28,70,1,S,F,S,1,Y,45,25,25,18000,U,3,E,0,4,22.0,0.92,1,41,4,0,0,0,1,0,1,0,0,0,N,0,45,45,17,No
16598,46,100,14,S,F,M,4,Y,0,45,100,71000,H,2,O,0,10,0.0,0.66,0,61,G,0,1,0,0,0,1,0,0,0,N,0,147,61,49,No
36729,52,100,14,S,F,S,6,Y,25,0,45,35000,W,2,E,0,5,24.0,1.0,1,46,A,0,1,0,0,0,1,0,0,0,N,0,46,46,20,No
4161,52,100,10,S,F,S,2,Y,25,0,45,57000,W,6,E,0,4,168.97,0.53,7,47,A,0,4,0,0,0,4,0,0,0,N,0,227,88,64,No
14786,48,100,10,S,F,M,3,Y,45,65,100,161000,H,9,E,0,0,27.97,0.57,3,4,A,0,3,0,0,0,3,0,0,0,N,0,68,68,56,No
9423,80,100,14,S,F,M,2,Y,100,0,100,30000,R,2,O,5,6,145.4,0.68,15,83,1,0,2,0,1,0,3,0,0,0,Y,8,258,84,47,No
26236,41,100,1,S,F,M,2,Y,45,35,100,77000,W,4,E,1,3,63.97,1.52,2,58,A,0,1,0,1,0,2,0,0,0,N,0,58,58,33,No
35755,34,100,1,S,F,M,4,Y,100,0,0,62500,H,4,E,0,4,11.95,0.43,3,35,A,0,3,0,0,0,3,0,0,0,N,0,40,40,25,No
27637,57,100,14,S,F,M,5,Y,0,100,85,131000,W,6,O,0,8,71.94,0.79,6,118,A,0,2,0,0,0,2,0,0,0,N,0,166,118,80,No
34379,36,100,6,S,F,M,6,Y,100,100,100,158000,H,6,O,0,9,24.0,0.8,1,111,F,0,1,0,0,0,2,0,0,0,N,0,111,111,88,No
15440,48,100,14,S,F,M,2,N,25,15,45,37000,M,3,E,2,2,12.0,0.24,2,22,A,0,1,0,0,0,1,0,0,0,N,0,38,22,8,No
23238,36,100,14,S,F,M,2,Y,15,100,45,129000,M,7,O,1,1,60.0,0.83,3,90,1,0,0,0,1,0,1,0,0,0,N,0,126,91,54,No
38461,52,100,14,S,F,M,5,Y,100,35,100,49000,U,2,E,0,2,0.0,0.0,1,24,A,0,1,0,0,0,1,0,0,0,N,0,24,24,10,No
31913,24,100,14,S,M,S,3,Y,100,100,65,72000,U,7,A,0,2,22.0,0.37,1,54,F,0,0,0,1,1,1,0,0,0,N,0,57,57,30,No
40836,54,0,2,M,F,M,4,Y,100,45,100,28000,U,9,E,0,0,42.0,0.9,2,59,0,1,1,0,0,0,2,0,1,0,N,0,109,59,31,No
41577,40,0,9,S,M,S,5,N,25,0,45,151000,W,9,O,0,3,0.0,0.0,1,54,A,0,1,0,0,0,1,0,0,0,N,0,54,54,41,No
31735,42,100,8,S,F,M,6,Y,100,100,100,123000,B,5,O,0,6,1.67,0.84,1,65,A,0,2,0,0,0,2,0,0,0,N,0,90,65,49,No
10588,77,100,14,S,F,M,4,N,55,45,35,98000,R,2,A,6,1,155.88,0.45,12,1,A,0,2,1,1,1,3,0,0,0,N,0,275,44,8,Yes
16938,44,100,4,S,F,M,5,Y,65,100,100,150000,W,5,A,0,2,32.0,0.82,2,14,A,0,3,0,0,1,2,0,0,0,N,0,126,121,101,No
11797,49,100,1,S,M,M,4,Y,0,0,100,137500,W,9,O,2,6,164.99,1.54,12,93,1,0,1,0,2,0,3,0,0,0,N,0,214,94,69,No
29213,69,100,13,S,F,M,5,N,0,0,0,128000,U,5,O,0,10,20.0,0.56,1,95,A,0,1,0,0,0,1,0,0,0,N,0,95,95,58,No
32086,65,100,7,S,M,M,3,Y,100,15,35,92000,M,2,O,0,7,41.0,0.85,2,99,A,0,3,0,0,0,3,0,0,0,N,0,99,99,75,No
29560,52,100,14,S,F,M,5,Y,0,0,100,147000,W,9,E,0,3,50.99,1.21,2,46,A,0,2,0,0,0,2,0,0,0,N,0,129,46,21,No
38582,35,100,1,M,F,S,2,U,15,15,15,5000,M,2,A,0,2,2.0,0.87,1,5,A,0,2,0,0,1,1,0,0,0,N,0,21,21,8,No
41997,48,0,1,M,F,S,1,N,0,0,0,87500,U,3,A,0,1,53.0,1.2,3,6,A,0,2,0,0,1,1,0,0,0,N,0,29,29,15,No
10627,64,100,13,S,F,M,3,N,15,0,45,138000,W,2,E,2,5,95.94,0.89,5,53,A,2,1,1,0,0,2,2,0,0,N,0,125,53,28,No
10108,63,100,14,S,F,S,2,N,45,35,45,41000,W,4,A,4,1,200.0,0.68,14,3,A,0,1,0,3,2,2,0,0,0,Y,2,204,117,80,No
29200,51,100,10,S,F,M,4,Y,100,45,100,90000,B,2,A,0,1,44.71,0.0,2,146,F,1,2,0,0,1,2,0,1,0,N,0,152,152,118,No
24948,42,100,14,S,F,M,2,Y,0,100,100,20000,U,4,O,2,10,138.94,1.83,3,97,A,0,2,1,0,0,4,0,0,0,N,0,97,97,37,Yes
24246,45,100,14,S,F,M,3,Y,100,65,45,34000,M,2,E,2,8,83.94,0.72,4,64,1,0,0,0,3,0,3,0,0,0,N,0,111,111,88,No
11300,52,100,14,S,F,M,3,N,35,0,45,67000,M,3,A,1,3,20.0,0.22,1,86,F,0,0,0,1,1,1,0,0,0,N,0,99,87,51,No
12906,51,100,14,S,F,M,6,N,0,0,0,91000,W,5,O,2,8,84.89,0.42,9,81,A,0,2,0,0,0,2,0,0,0,N,0,262,81,69,No
10118,59,100,1,S,M,M,1,Y,0,0,0,42500,B,2,E,4,6,52.43,0.45,5,63,A,0,1,0,1,0,2,0,0,0,Y,1,276,86,39,No
31291,44,100,12,S,F,M,3,Y,0,35,35,84000,M,3,E,0,4,0.0,0.0,1,45,A,0,1,0,0,0,1,0,0,0,Y,1,45,45,32,No
27093,48,100,8,S,F,M,5,Y,65,65,100,23000,B,4,B,0,9,271.6,0.92,5,137,2,1,1,0,1,0,2,0,1,0,N,0,243,90,63,No
32833,49,100,6,S,F,S,1,N,35,35,45,19000,U,2,O,0,10,24.0,1.0,1,87,A,0,1,0,0,0,1,0,0,0,N,0,87,87,61,No
37819,52,100,4,M,M,S,1,Y,25,15,35,31000,U,4,E,0,5,0.0,0.0,1,33,A,0,1,0,0,0,1,0,0,0,N,0,33,33,19,No
39307,50,0,3,S,F,M,6,Y,0,0,100,67000,W,3,E,1,3,148.73,0.53,7,45,A,2,4,0,0,0,4,2,0,0,Y,1,85,45,31,No
18925,62,100,14,S,F,M,3,N,25,0,35,92000,H,5,O,0,7,0.0,0.83,0,72,A,0,1,0,0,0,1,0,0,0,N,0,72,72,61,No
35420,53,100,8,S,F,M,5,Y,45,65,100,131000,W,5,E,0,4,48.0,1.5,2,43,A,0,2,0,0,0,2,0,0,0,N,0,60,60,48,Yes
31285,60,100,13,S,M,M,4,N,45,55,45,173000,W,7,O,0,7,22.0,0.37,1,106,A,0,1,0,0,0,1,0,0,0,N,0,107,106,83,No
41418,27,0,7,S,F,M,4,Y,100,100,45,55000,H,5,O,0,5,14.4,0.55,3,55,A,0,3,0,0,0,3,0,0,0,N,0,62,62,50,No
30908,61,100,8,S,F,M,3,N,0,0,35,168000,M,8,O,0,9,0.0,0.92,0,64,A,0,1,0,0,0,1,0,0,0,N,0,112,64,49,No
18876,60,100,14,S,F,S,2,Y,0,15,100,37000,U,3,O,0,6,17.0,1.42,1,73,A,0,1,0,0,0,1,0,0,0,N,0,73,73,61,No
29961,67,100,14,S,F,M,4,Y,100,100,0,79000,M,2,O,0,3,162.0,1.93,10,51,A,0,1,0,0,0,1,0,0,0,N,0,341,51,38,No
18548,40,100,4,S,F,S,2,N,15,0,35,43000,M,4,E,0,3,42.0,0.7,2,46,I,0,0,0,1,0,1,0,0,0,N,0,78,51,11,No
13583,70,100,14,S,F,M,2,N,45,45,35,143000,W,9,C,3,7,82.91,0.15,5,75,5,2,0,0,1,0,1,2,0,0,N,0,276,78,41,No
28862,64,100,14,S,M,S,3,N,35,0,25,47000,U,2,O,0,4,77.96,0.79,3,131,A,0,2,0,0,0,2,0,0,0,N,0,150,131,103,No
6012,68,100,7,S,F,M,2,N,35,25,35,73000,M,5,O,1,6,70.94,1.02,4,101,1,0,2,0,1,0,3,0,0,0,N,0,311,102,66,No
32998,30,100,1,M,F,S,2,Y,0,0,0,62500,U,9,E,0,1,0.0,0.0,1,21,A,0,1,0,0,0,1,0,0,0,N,0,21,21,7,No
1965,48,70,5,S,F,S,2,Y,0,100,0,62500,M,3,S,0,8,7.0,0.25,1,72,A,0,1,0,0,0,1,0,0,0,N,0,72,72,64,No
6504,56,100,14,S,F,M,3,N,45,45,45,122000,W,9,E,3,4,103.49,0.39,6,59,0,2,2,0,0,0,2,2,0,0,N,0,59,59,22,No
1694,30,70,1,S,F,S,1,Y,75,100,75,51000,U,3,O,0,3,12.0,0.5,2,60,A,0,2,0,0,0,2,0,0,0,N,0,60,60,47,No
34501,64,100,14,S,F,M,2,N,15,0,35,9000,M,2,E,0,4,83.3,1.34,3,48,S,1,3,0,0,0,1,1,2,0,N,0,49,49,12,No
21846,46,100,1,M,F,S,1,Y,0,0,0,87500,U,3,B,3,10,89.0,0.77,6,94,A,0,0,2,1,0,2,0,1,0,N,0,201,94,55,No
37462,42,100,5,S,F,M,4,Y,75,100,100,189000,M,9,E,0,5,0.0,0.0,1,38,A,0,1,0,0,0,1,0,0,0,N,0,38,38,24,No
37547,53,100,5,S,F,S,1,N,0,0,0,112500,W,4,E,0,3,44.0,1.83,1,37,A,0,1,0,0,0,1,0,0,0,N,0,37,37,11,No
37496,68,100,6,S,F,M,3,N,35,0,25,74000,W,2,E,0,4,22.0,0.92,1,37,A,0,1,0,0,0,1,0,0,0,N,0,37,37,14,No
13925,52,100,1,M,F,M,3,Y,45,100,100,63000,W,2,O,1,10,27.97,0.51,3,78,A,0,2,0,0,0,3,0,0,0,N,0,100,100,88,No
17910,36,100,14,S,F,S,6,Y,0,100,100,107000,M,4,E,0,3,5.99,0.5,1,45,1,0,0,0,1,0,2,0,0,0,N,0,46,46,33,No
42019,32,0,3,M,F,S,2,U,0,0,0,42500,U,6,E,0,5,0.0,0.56,0,26,A,0,1,0,0,0,1,0,0,0,N,0,26,26,13,No
19161,55,100,14,S,F,M,3,Y,100,45,45,42000,B,2,E,0,3,45.99,0.79,4,27,A,0,3,0,0,0,3,0,0,0,N,0,66,65,47,No
4197,71,100,14,S,F,M,2,N,0,0,0,87500,R,3,C,1,8,48.0,0.56,2,93,2,2,0,0,1,0,1,2,0,0,N,0,151,95,57,No
2598,65,100,2,S,F,S,4,Y,100,100,35,60000,M,4,B,0,3,158.37,0.73,11,41,S,0,2,0,0,0,1,0,1,0,Y,3,300,73,49,No
12923,60,100,14,M,F,M,6,N,35,0,35,9000,W,2,E,1,5,96.47,0.41,8,54,1,1,0,0,2,0,2,0,1,0,N,0,505,106,66,No
30051,55,100,2,S,F,S,2,U,0,0,0,87500,W,3,O,5,6,94.95,0.59,8,101,0,0,0,0,3,0,3,0,0,0,Y,1,102,100,63,No
35238,30,100,1,S,F,M,3,Y,100,65,65,44000,M,3,E,0,4,66.0,1.4,1,61,0,1,1,0,0,0,1,0,1,0,N,0,61,61,25,No
19239,51,100,14,S,F,M,3,Y,65,65,75,171000,U,6,O,0,8,0.49,0.04,1,64,A,0,1,0,0,0,1,0,0,0,N,0,64,64,50,No
37411,66,100,14,S,F,M,4,Y,45,45,45,66000,H,2,E,0,5,22.0,0.92,1,38,A,0,1,0,0,0,1,0,0,0,N,0,38,38,15,No
35663,68,100,14,S,F,S,2,Y,45,65,35,96000,H,4,E,0,4,85.44,2.25,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,21,No
23694,42,100,14,S,F,M,2,Y,100,100,0,162500,U,9,B,1,2,74.97,0.4,6,15,S,0,3,0,0,0,2,0,2,0,N,0,200,72,41,No
18626,54,100,14,S,F,M,5,Y,100,0,100,81000,B,3,O,0,6,15.97,1.33,1,77,A,0,1,0,0,0,1,0,0,0,N,0,77,77,64,No
9929,71,100,14,S,F,S,4,N,25,0,35,69000,W,5,C,2,9,54.92,0.56,4,79,2,1,0,0,1,0,1,1,0,0,N,0,264,84,45,No
36881,42,100,5,S,F,M,6,Y,55,45,100,108000,H,2,E,0,4,25.0,0.56,2,44,A,0,2,0,0,0,2,0,0,0,N,0,44,44,7,No
1907,49,70,2,S,F,S,1,U,0,0,0,42500,U,8,O,0,6,0.0,0.85,0,79,A,0,1,0,0,0,1,0,0,0,N,0,134,79,61,No
22994,46,100,13,S,F,M,6,Y,100,100,100,153000,W,7,O,0,6,60.0,0.85,3,86,A,0,1,0,0,0,2,0,0,0,N,0,134,86,62,No
25520,43,100,7,S,F,S,3,Y,35,55,100,30000,W,3,O,1,7,20.0,0.56,1,87,2,0,0,0,1,0,1,0,0,0,N,0,88,88,52,No
34922,60,100,4,S,M,M,6,Y,100,65,100,33000,M,2,O,0,10,0.49,0.04,1,63,A,0,1,0,0,0,1,0,0,0,N,0,63,63,49,No
1028,65,40,14,S,M,S,1,N,0,0,15,13000,U,1,E,0,3,142.97,1.79,3,46,A,0,3,0,0,0,3,0,0,0,N,0,46,46,9,No
28847,48,100,8,S,F,M,2,N,55,35,45,190000,U,9,O,0,7,19.0,0.79,1,119,A,0,1,0,0,0,1,0,0,0,N,0,151,119,94,No
39874,36,0,1,S,F,M,5,Y,100,100,100,55000,U,2,O,0,5,2.0,0.17,1,49,A,0,1,0,0,0,1,0,0,0,N,0,49,49,36,No
15045,67,100,14,S,F,S,3,N,0,0,45,83000,M,2,E,2,4,27.0,0.15,3,47,A,2,2,0,0,0,2,0,2,0,N,0,74,62,25,No
23252,42,100,4,S,F,M,4,Y,100,100,0,87500,U,2,O,2,10,50.0,0.85,3,125,A,0,2,0,0,0,2,0,0,0,N,0,126,122,77,No
41761,21,0,14,S,F,S,6,Y,65,100,100,141000,H,3,E,0,3,0.0,0.56,0,45,A,0,1,0,0,0,1,0,0,0,N,0,45,45,32,No
36921,36,100,2,S,F,S,2,U,15,55,45,119000,W,3,E,0,4,0.01,0.0,2,35,A,0,2,0,0,0,2,0,0,0,N,0,35,35,18,No
3079,61,100,14,S,M,M,4,N,0,0,0,176000,W,4,E,3,6,57.97,0.53,4,66,4,0,0,0,1,0,1,0,0,0,N,0,287,70,33,No
31206,58,100,8,S,M,M,6,Y,0,45,100,500000,W,9,O,0,8,22.0,0.92,1,109,A,0,1,0,0,0,1,0,0,0,N,0,109,109,84,No
8358,50,100,7,S,F,M,4,N,0,0,0,87500,U,6,A,1,1,5.0,0.5,2,5,A,0,4,0,0,1,3,0,0,0,N,0,20,20,7,No
14434,62,100,1,M,M,M,3,Y,100,0,100,58000,M,2,E,3,7,68.0,0.53,3,82,0,1,1,0,1,0,2,1,0,0,N,0,84,79,11,No
22641,46,100,1,S,F,M,5,Y,65,100,100,194000,B,8,O,0,8,51.55,0.79,4,119,A,0,1,0,0,0,2,0,0,0,N,0,146,119,107,No
9388,56,100,10,S,F,S,2,Y,100,0,25,15000,H,3,E,2,1,128.36,0.0,9,13,A,0,2,0,1,0,3,0,1,0,N,0,336,182,109,No
19777,73,100,14,S,F,M,2,N,45,55,35,43000,R,4,E,0,5,22.0,0.92,1,51,1,0,0,0,1,0,1,0,0,0,N,0,52,52,27,No
14875,54,100,8,S,M,S,1,U,45,45,35,38000,M,2,E,1,4,26.68,0.6,3,51,A,0,3,0,0,0,3,0,0,0,Y,2,82,51,33,No
26657,44,100,6,S,F,M,4,Y,65,100,100,192000,H,9,E,4,2,115.4,0.52,8,9,A,0,2,0,1,0,3,0,1,0,Y,1,162,21,8,No
16005,56,100,6,S,F,S,1,N,0,0,0,25000,W,2,C,0,5,64.97,0.51,4,106,0,2,2,0,0,0,2,2,0,0,N,0,116,106,91,No
36831,48,100,4,S,F,S,2,Y,0,0,0,42500,M,1,E,0,0,4.0,0.17,2,24,A,0,2,0,0,0,2,0,0,0,N,0,24,24,10,No
41996,64,0,14,S,F,M,5,Y,25,0,35,47000,W,8,E,0,3,0.0,0.56,0,29,A,0,1,0,0,0,1,0,0,0,N,0,29,29,13,No
28320,68,100,14,S,F,M,2,N,35,15,35,58000,R,5,B,0,7,34.97,0.42,2,78,A,1,1,0,0,0,1,0,1,0,N,0,184,78,61,No
2107,64,70,7,S,F,S,2,Y,100,0,0,30000,U,3,E,0,3,12.0,0.5,2,42,A,0,2,0,0,0,2,0,0,0,N,0,42,42,29,No
34200,27,100,1,S,F,M,2,Y,0,100,100,42500,H,2,E,0,10,113.94,1.58,2,71,A,0,2,0,0,0,2,0,0,0,N,0,71,71,34,No
11324,63,100,14,S,F,M,2,Y,55,100,45,35000,M,2,A,5,3,87.0,0.49,6,53,L,0,1,0,1,1,1,0,0,0,Y,2,202,119,83,No
35396,31,100,5,S,F,S,4,Y,100,0,0,42500,U,2,B,0,5,0.0,0.28,0,50,A,1,1,0,0,0,1,0,1,0,N,0,50,50,37,No
3815,49,100,14,S,F,M,2,Y,100,0,100,98000,W,3,E,1,2,102.91,0.44,13,23,1,0,0,0,3,0,4,0,0,0,N,0,69,69,33,No
40616,58,0,13,S,F,M,3,U,45,15,45,129000,W,2,B,0,9,47.0,1.39,2,90,S,0,2,0,0,0,1,0,1,0,N,0,150,104,91,No
17905,48,100,14,S,F,M,3,Y,65,100,100,213000,W,4,E,0,1,56.0,1.48,1,18,S,0,2,0,0,0,2,0,1,0,N,0,63,63,15,Yes
38800,23,100,3,S,F,S,2,Y,0,15,100,7000,B,2,A,0,1,22.0,1.05,2,6,A,0,2,0,0,1,1,0,0,0,N,0,6,6,4,No
40985,38,0,1,S,F,M,2,U,0,0,0,62500,U,4,O,0,7,22.0,0.92,1,92,1,0,0,0,1,0,1,0,0,0,N,0,93,93,68,No
1898,59,70,1,S,F,S,3,Y,0,0,0,112500,U,9,O,0,10,14.0,0.76,1,78,A,0,1,0,0,0,1,0,0,0,N,0,152,78,61,No
12649,55,100,14,S,F,M,5,N,0,45,35,116000,W,5,O,0,8,38.0,0.79,2,117,2,0,0,0,1,0,1,0,0,0,N,0,132,120,83,No
41327,60,0,1,S,F,S,1,Y,100,0,25,64000,M,3,B,0,2,5.97,0.94,1,62,F,0,2,0,0,0,1,0,1,0,N,0,66,62,55,No
21329,47,100,1,S,F,M,2,Y,25,35,100,144000,W,9,B,1,6,217.2,1.42,11,120,S,0,3,0,0,0,2,0,1,0,N,0,275,138,111,No
40960,60,0,3,S,F,M,4,Y,45,0,100,97000,M,6,E,0,9,116.0,0.79,5,85,A,0,4,0,0,0,4,0,0,0,N,0,97,97,73,No
1930,43,70,6,S,F,M,5,Y,100,45,65,62000,W,3,C,0,12,56.94,0.79,4,131,A,2,1,0,0,0,2,1,0,0,N,0,131,131,107,No
21388,47,100,13,S,F,M,6,Y,65,100,65,63000,W,3,E,1,1,102.97,0.53,8,55,0,1,3,0,2,0,5,1,0,0,N,0,102,102,65,No
37442,49,100,2,S,F,M,2,Y,0,100,100,12500,M,4,E,0,4,0.0,0.58,0,26,A,0,1,0,0,0,1,0,0,0,N,0,38,26,13,No
33621,47,100,1,M,M,M,4,Y,55,35,75,326000,W,9,O,0,6,35.0,0.9,2,74,A,0,2,0,0,0,2,0,0,0,N,0,74,74,51,No
32078,52,100,7,S,F,S,2,Y,0,0,100,20000,W,3,O,0,6,46.0,0.96,2,76,A,0,1,0,0,0,1,0,0,0,N,0,99,76,51,No
6453,78,100,14,S,F,M,4,N,0,0,35,21000,M,2,E,8,10,189.01,0.51,10,62,1,1,2,0,2,0,4,1,0,0,N,0,276,100,5,No
25911,40,100,5,S,F,M,4,Y,100,100,65,110000,W,5,E,1,0,10.0,0.64,2,9,A,0,3,0,0,0,3,0,0,0,N,0,66,66,49,No
9059,69,100,14,S,F,M,2,N,35,0,25,48000,W,2,O,2,7,132.24,0.56,11,176,1,0,1,0,1,0,2,0,0,0,N,0,517,96,59,No
12089,49,100,7,S,F,M,6,Y,100,55,100,104000,W,5,E,1,3,60.0,0.73,4,48,2,0,0,0,1,0,1,0,0,0,Y,2,160,49,20,No
16361,48,100,6,S,M,M,6,Y,100,65,100,124000,W,4,O,0,9,38.65,0.92,3,108,A,0,1,1,0,0,2,0,0,0,N,0,108,108,72,No
7791,64,100,1,S,M,M,3,Y,100,0,100,137500,W,1,A,2,1,37.0,0.44,3,5,A,0,2,0,1,1,2,0,1,0,N,0,90,90,53,No
15837,58,100,9,S,F,S,1,N,15,0,45,66000,H,3,E,0,10,56.0,1.17,1,65,A,0,1,0,0,0,1,0,0,0,N,0,65,65,17,No
27352,48,100,14,S,F,M,5,Y,100,0,100,18000,M,3,E,0,2,77.62,1.57,2,47,F,0,1,0,0,0,1,0,1,0,N,0,242,47,9,No
17653,66,100,14,S,F,M,3,Y,100,100,35,65000,R,3,E,0,0,22.0,1.59,1,10,A,0,2,0,0,0,2,0,0,0,N,0,108,108,84,No
9667,50,100,14,S,F,M,4,Y,0,0,75,128000,M,4,A,4,2,284.87,0.92,16,14,A,0,3,0,1,1,3,0,0,0,N,0,190,133,89,No
10549,56,100,14,S,M,M,3,Y,45,55,45,64000,B,2,O,9,3,274.26,0.68,24,87,A,0,5,0,1,0,6,0,0,0,N,0,264,87,50,No
30804,37,100,1,S,F,S,1,Y,100,35,45,90000,U,4,E,0,2,114.0,0.57,4,17,A,2,2,0,0,0,2,0,2,0,N,0,148,44,6,No
11678,59,100,6,S,F,M,3,N,35,0,45,151000,U,9,O,3,10,81.0,0.61,5,101,1,0,0,0,4,0,4,0,0,0,Y,1,183,108,68,No
1297,42,50,6,S,F,M,1,U,15,45,45,10000,M,4,E,0,3,66.0,1.83,1,51,A,0,1,0,0,0,1,0,0,0,N,0,51,51,13,No
40815,76,0,14,S,F,M,6,Y,0,0,100,70000,B,3,O,0,8,0.0,0.92,0,86,A,0,1,0,0,0,1,0,0,0,N,0,111,86,73,No
18463,48,100,1,M,F,S,2,Y,25,15,45,10000,M,4,O,0,6,22.0,0.92,1,74,A,0,1,0,0,0,1,0,0,0,N,0,74,74,50,No
20429,24,100,1,S,F,M,2,N,0,15,15,49000,U,3,E,0,4,0.0,0.41,0,26,A,0,1,0,0,0,1,0,0,0,N,0,37,26,11,No
38993,56,0,4,S,F,M,3,Y,100,0,25,96000,U,8,O,0,7,413.8,1.06,36,78,1,0,1,0,4,0,5,0,0,0,N,0,300,117,81,No
29606,54,100,14,S,F,M,3,N,45,55,35,48000,M,3,O,1,8,39.0,0.65,2,81,1,0,0,0,1,0,1,0,0,0,N,0,128,82,45,No
9142,50,100,13,S,F,M,2,N,0,0,45,13000,M,9,E,2,9,75.88,0.53,4,60,3,0,2,0,1,0,3,0,0,0,N,0,153,63,25,No
31323,66,100,14,S,F,M,2,N,0,0,0,62500,W,6,E,2,0,51.0,0.62,3,14,A,0,1,0,2,0,3,0,0,0,N,0,108,108,71,No
27245,44,100,7,S,F,M,2,U,35,35,25,76000,W,3,O,0,8,11.97,0.83,1,62,A,0,1,1,0,0,2,0,0,0,N,0,62,62,49,No
9181,61,100,6,S,F,M,6,Y,65,0,100,115000,H,4,E,1,4,62.99,0.46,5,49,I,0,1,0,2,0,3,0,0,0,N,0,50,50,11,No
13788,63,100,13,S,F,M,2,N,0,0,45,98000,W,5,O,2,8,42.97,0.72,3,102,M,0,1,0,0,0,2,0,0,0,N,0,102,102,54,No
8899,58,100,14,S,F,M,3,Y,100,35,35,100000,U,9,O,2,7,77.0,0.73,4,89,A,0,1,0,0,0,1,0,0,0,N,0,245,89,61,No
2544,61,100,2,S,F,M,5,Y,75,100,0,102000,R,7,B,4,7,71.97,0.38,5,140,1,1,0,1,1,0,2,0,1,0,N,0,162,96,59,No
18771,62,100,9,S,F,M,2,U,45,0,25,89000,W,4,A,0,2,11.0,0.76,1,2,A,0,2,0,0,1,1,0,0,0,N,0,75,66,49,No
40584,56,0,1,S,F,S,3,Y,25,0,25,24000,W,3,E,0,3,29.97,0.44,3,32,A,0,3,0,0,0,3,0,0,0,N,0,32,32,11,No
28233,53,100,8,S,F,S,2,U,25,0,45,117000,U,6,E,0,5,19.95,1.02,1,50,A,0,2,0,0,0,2,0,0,0,Y,1,89,50,25,No
11581,48,100,14,S,F,M,5,Y,65,100,100,172000,W,6,E,2,8,78.5,0.72,5,87,A,0,1,0,0,0,1,0,0,0,N,0,191,87,21,No
9257,55,100,3,S,F,M,5,Y,45,100,45,80000,U,3,O,2,10,113.56,1.02,9,74,A,0,1,0,2,0,3,0,0,0,Y,4,198,110,97,No
29420,46,100,11,S,F,M,6,Y,65,100,100,59000,B,2,O,0,8,69.85,1.04,3,97,A,0,0,1,0,0,1,0,0,0,N,0,132,97,79,No
28799,52,100,14,M,F,S,1,Y,0,100,0,62500,M,4,O,0,6,52.0,0.29,5,109,A,0,2,0,0,0,2,0,0,0,N,0,154,130,69,Yes
30323,43,100,10,S,M,M,3,Y,100,100,65,114000,M,4,O,0,12,19.0,0.79,1,122,A,0,1,0,0,0,1,0,0,0,N,0,122,122,98,No
8650,64,100,1,M,F,S,2,Y,45,15,15,5000,U,3,E,4,4,138.91,0.49,8,27,A,1,1,0,4,0,5,1,0,0,N,0,165,75,38,No
38456,38,100,10,S,F,S,2,Y,35,35,100,27000,U,4,E,0,2,0.0,0.0,1,24,A,0,1,0,0,0,1,0,0,0,N,0,24,24,10,No
32440,46,100,14,S,F,S,2,N,25,0,25,34000,B,2,E,0,5,44.0,0.84,2,25,A,0,1,0,0,0,1,0,0,0,N,0,94,25,12,No
7606,51,100,5,S,F,S,3,Y,0,0,0,62500,W,3,O,1,6,20.0,0.56,1,92,3,0,0,0,1,0,1,0,0,0,N,0,95,95,57,No
